"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1897037406261666272","Tue Mar 04 22:39:52 +0000 2025","0","@fsstival Yaelah padahal lagi banjir tuh","1897054413694623844","","fsstival","in","Jawa Tengah","0","0","0","https://x.com/UtamiZyanna/status/1897054413694623844","1859992415966543872","UtamiZyanna"
"1897032437890490461","Tue Mar 04 22:39:44 +0000 2025","0","@fsstival Masih banjir ga?","1897054382203789546","","fsstival","in","Indonesia","0","0","0","https://x.com/gapapafer/status/1897054382203789546","1189069552220422144","gapapafer"
"1896992232483512741","Tue Mar 04 22:39:35 +0000 2025","5","@txtdrbekasi 360 derajar itu balik lagi ke nganggur. Capek ngejar banjir yak Min ","1897054342060106076","","txtdrbekasi","in","Jakarta, Indonesia","0","0","0","https://x.com/iwahyudis/status/1897054342060106076","1232219615129767937","iwahyudis"
"1897054307775881330","Tue Mar 04 22:39:27 +0000 2025","0","jujur gue ga pernah se sedih ini liat planet kesayangan yg diacak-acak karna banjir.. semua jalanan yg familiar mostly kerendem ","1897054307775881330","","","in","","0","0","0","https://x.com/baddiestt_/status/1897054307775881330","1326519220033581063","baddiestt_"
"1897052252638208320","Tue Mar 04 22:34:17 +0000 2025","0","Tadi pagi keluarga yg di bekasi ngabarin banjir cuma sampe teras belum masuk rumah","1897053007705190658","","thedeepstories_","in","","0","1","0","https://x.com/thedeepstories_/status/1897053007705190658","1048709875348332544","thedeepstories_"
"1897053006253973711","Tue Mar 04 22:34:16 +0000 2025","0","KORUPSI triliunan kekurangan alat evakuasi korban banjir #ironis","1897053006253973711","","","in","","0","0","0","https://x.com/eter_AlHayyin/status/1897053006253973711","1281340383364964352","eter_AlHayyin"
"1896985854536769738","Tue Mar 04 22:33:49 +0000 2025","0","@bacottetangga__ Klo gua gua marahin tu bapak bapak dia buat pemukiman eksklusif akses terbatas hanya untuk warga komplek tp giliran banjir mau buka akses kan ","1897052893309755749","","bacottetanggaid","in","Planet Zoot","0","0","0","https://x.com/Hydelism/status/1897052893309755749","1660673938777841667","Hydelism"
"1897052886124962182","Tue Mar 04 22:33:48 +0000 2025","0","Mantap! Banjir diarahin pada WFH. Demi keselamatan temen-temen gpp. Tp puyeng dikit karena semua tapingan udah naek. Dan belom punya stock. Udah gitu bakal gw tinggal seminggu pulak. Kudu nabung shooting dulu ini si sepekan ini ","1897052886124962182","","","in","","0","0","0","https://x.com/OJE_FARAH/status/1897052886124962182","1701935595533254656","OJE_FARAH"
"1896830471247745212","Tue Mar 04 22:33:40 +0000 2025","1","@detikcom Katanya banjir lebih mudah diatasi jika jadi presiden","1897052852151087135","","detikcom","in","Mengikuti Kamu","0","0","0","https://x.com/NaiyaSupport/status/1897052852151087135","1042244700","NaiyaSupport"
"1896823639959601273","Tue Mar 04 22:33:38 +0000 2025","3","@nayotherside__ @ridwanhr Yg banjir bekasi barat sm kabupaten utara doang boy. Komen gini jg dipikir dulu banjir belom surut lu udah ngoceh ga respect","1897052845729566957","","nayotherside__","in","Indonesia","0","0","0","https://x.com/Erlangga_25/status/1897052845729566957","1343564558","Erlangga_25"
"1897042955653013689","Tue Mar 04 22:33:26 +0000 2025","0","@orangsono_ info banjir dl dong","1897052792872984968","","orangsono_","in","hatimu","0","1","0","https://x.com/yforyayas/status/1897052792872984968","1280746807564226561","yforyayas"
"1897052751970099429","Tue Mar 04 22:33:16 +0000 2025","1","Banjir udah setinggi itu dan sebesar itu tapi kesalahan yang besar tetap diarahkan ke masyarakat buang sampah sembarangan gak lihat ke pembangunan sana sini tata ruang yang gak bener drainase yang jelek.","1897052751970099429","","","in","Bandung, West Java","0","0","0","https://x.com/winphere/status/1897052751970099429","44864076","winphere"
"1897052728050020479","Tue Mar 04 22:33:10 +0000 2025","0","siapa yg mendatangkan banjir","1897052728050020479","","","in","","0","0","0","https://x.com/__threesha/status/1897052728050020479","1750214200071479297","__threesha"
"1897013508405113161","Tue Mar 04 22:33:09 +0000 2025","4","@Gojekmilitan kelas Gubernur : Banjir dan macet dapat ditangani kalau saya jadi presiden. kelas Walikota : Banjir dapat diatasi dengan pindah ke hotel. #DarkAgesofIndonesia","1897052722060550622","","Gojekmilitan","in","","0","0","1","https://x.com/Pecel_Lele5678/status/1897052722060550622","1257399206240595970","Pecel_Lele5678"
"1897052582432137690","Tue Mar 04 22:32:35 +0000 2025","0","Mau basa basi baso tahu ke crush tapi kek mana memulainya :v Eh di kamu kena banjir enggak? Daerah kamu aman dari banjir? ","1897052582432137690","","","in","","0","0","0","https://x.com/aksarabulaaan/status/1897052582432137690","1855259719642046464","aksarabulaaan"
"1896726087734108386","Tue Mar 04 22:32:33 +0000 2025","0","@CakKhum Isinya banjir core bekasi kemaren https://t.co/RPZNgGIbPF","1897052572189597853","","CakKhum","in","","0","0","0","https://x.com/ahmad74345/status/1897052572189597853","1636693356070993920","ahmad74345"
"1897052567194268127","Tue Mar 04 22:32:32 +0000 2025","0","sedih bgt liat banjir dimana2.. stay safe guys","1897052567194268127","","","in","","0","1","0","https://x.com/ivluvly/status/1897052567194268127","1655213834121146368","ivluvly"
"1896891192274825485","Tue Mar 04 22:32:27 +0000 2025","0","@moringeues jujur iya. soalnya banyak yg update yg tadinya gapernah banjir tbtb rumahnya kena banjir sampe sebetis dan masuk rumah. yg di lt 2 gapernah kena banjir ini di lt 2 sampe 80cm airnya. kayak byk bgt pembangunan di bekasi tuh. tp drainase airnya jelek. datarannya jg rendah.","1897052547292258797","","moringeues","in","","0","0","0","https://x.com/lillypilLysz/status/1897052547292258797","1834445522947768320","lillypilLysz"
"1897052537754423679","Tue Mar 04 22:32:25 +0000 2025","44","Semenjak gubernur Jakarta dari PDIP isu banjir Jakarta enggak rame di Sosmed. Kenapa? You know lah buzzeRp.","1897052537754423679","","","in","","0","2","14","https://x.com/frans_surya/status/1897052537754423679","216301495","frans_surya"
"1897048263595057581","Tue Mar 04 22:32:19 +0000 2025","0","@DjajangKachev Wkwkwk terjawab sudah yaa pas lagi banjir kucing sembunyi dimana","1897052512089411754","","DjajangKachev","in","Tasikmalaya, Jawa Barat","0","0","0","https://x.com/penaikhwan/status/1897052512089411754","1353029606551351298","penaikhwan"
"1896887820993921426","Tue Mar 04 22:31:38 +0000 2025","0","@gladiolish alhamdulillah semoga engga deh ya.. soalnya temen kantorku sampe ngungsi kemarin banjirnya 2m lebih kata dia :( ga nyangka banjir kirimannya numpuk di bekasi...","1897052340307501382","","gladiolish","in","she/her","0","0","0","https://x.com/flowryhoon/status/1897052340307501382","1823382972021846016","flowryhoon"
"1896927528411185652","Tue Mar 04 22:31:32 +0000 2025","41","@txttransportasi Perturan membeli tanah harus ada jarak dari sungai serta adanya kawasan hijau &amp; perairan harus ditaati sih. Nyatanya dibantaran sungai bengawan solo banyak hunian dan bangunan dg SHG diperjual belikan &amp; itu didalam kawasan hijau dan perairan. Musim hujan ngeluh sama banjir. https://t.co/yWgYzvRG2e","1897052318656495997","https://pbs.twimg.com/media/GlOvB86a4AEXeUx.jpg","txttransportasi","in","BXT-JOG-SBY","0","2","1","https://x.com/twtbyrindu/status/1897052318656495997","330385024","twtbyrindu"
"1897051829021876433","Tue Mar 04 22:29:36 +0000 2025","0","Hampir seluruh daerah kalo banjir pasti ada bagian dari politiknya entah dari tata kelola atau gimananya. Tinggal gimana kalian sebagai yang punya kuasa harusnya tau gimana cara ngolah dan benerinnya.","1897051829021876433","","","in","","0","0","0","https://x.com/rrofifrizkyy/status/1897051829021876433","170951258","rrofifrizkyy"
"1897051821287625189","Tue Mar 04 22:29:34 +0000 2025","0","Stay safe kawan kawan ku yg terdampak banjir :(","1897051821287625189","","","in","Bovendigul","0","0","0","https://x.com/afdhalrizzz/status/1897051821287625189","1220353148625149952","afdhalrizzz"
"1896852213269729554","Tue Mar 04 22:29:32 +0000 2025","0","@nucIeophile stay safe beb semoga cepet surut yaa banjir nya","1897051811816849868","","nucIeophile","in","","0","0","0","https://x.com/banyakduiitttt/status/1897051811816849868","1060150275439087616","banyakduiitttt"
"1896945741740044687","Tue Mar 04 22:29:24 +0000 2025","0","@SungchanCIMAHI 200 cm keren juga kalau banjir tinggi bisalah nafas dikit.","1897051780745453681","","SungchanCIMAHI","in","Semarang, Jawa Tengah","0","1","0","https://x.com/EuijooSEMARANG/status/1897051780745453681","1250778470067494913","EuijooSEMARANG"
"1897051774529556840","Tue Mar 04 22:29:23 +0000 2025","1","Mengucap syukur dan terima kasih sama penyertaan Tuhan untuk setiap langkah dan keputusan yg aku ambil selama perjalanan juga bantuanNya yang hadir melalui orang-orang baik yg boleh kujumpai hari ini. Thank God! #banjir #banjirbekasi #banjir2025","1897051776274325580","","ochachan_","in","","0","1","0","https://x.com/ochachan_/status/1897051776274325580","2896522124","ochachan_"
"1897051774529556840","Tue Mar 04 22:29:23 +0000 2025","2","Penantian panjang 1 5 bulan untuk bisa sampai di tahap pemeriksaan EEG (Electroencephalogram) akhirnya sampai juga di hari ini 4 Maret 2025. Perjalanan dari rumah ke RS juga penuh perjuangan ditengah bencana banjir yang melanda Kota Bekasi.","1897051774529556840","","","in","","0","1","0","https://x.com/ochachan_/status/1897051774529556840","2896522124","ochachan_"
"1897049742687002904","Tue Mar 04 22:29:20 +0000 2025","0","@dwanodino @vihrea_ @txtdrbekasi Kak parkiran stasiunnya yg Juanda masih banjir gak ya?","1897051763943031234","","dwanodino","in","","0","1","0","https://x.com/kentangemsidi/status/1897051763943031234","79937847","kentangemsidi"
"1897051736076116417","Tue Mar 04 22:29:14 +0000 2025","1","ya Allah emg boleh subuh subuh banjir gini ","1897051736076116417","","","in","","0","1","0","https://x.com/sunoobapau/status/1897051736076116417","1115561123258847232","sunoobapau"
"1897051425026527636","Tue Mar 04 22:29:13 +0000 2025","0","@everywonhaoo @rauw00n banjir kocak keknya ngga jadi tp gatau","1897051732099870939","","everywonhaoo","in","kim seokjin ♡","0","1","0","https://x.com/kochinnie/status/1897051732099870939","1188100252844212224","kochinnie"
"1897051730023768242","Tue Mar 04 22:29:12 +0000 2025","0","Story whatsapp emak gue isinya update-an banjir bekasi wkwk tipikal emak2 bgt dah https://t.co/VMbD9LeLsF","1897051730023768242","https://pbs.twimg.com/media/GlOufMKbAAEATWT.jpg","","in","Bekasi-Jakarta","0","0","0","https://x.com/auliarhmaa/status/1897051730023768242","82309933","auliarhmaa"
"1896939745735049659","Tue Mar 04 22:29:10 +0000 2025","0","@Top8rendusara @progresionalis @PartaiSocmed Aman gak ada Banjir matamu. Wong itu langganan Banjir.","1897051719890337818","","Top8rendusara","in","LAmongan - JKT Jalur TGR","0","1","0","https://x.com/SaidAgils22/status/1897051719890337818","1728795466794713088","SaidAgils22"
"1896863905647140865","Tue Mar 04 22:29:04 +0000 2025","481","@rizkidwika sebenernya mrk nih visionary bgt sesuai dgn jargonnya orientasi permukiman masa depan . bahkan kota bekasi wkt itu belum terbentuk tp mrk bisa memprediksi kalo lokasi yg mrk pilih bakal strategis dan dekat sm pusat kota. beda sama permukiman yg lain. udh jauh banjir pula.","1897051697236861338","","rizkidwika","in","she/her • seasian","0","6","13","https://x.com/terrifiesme/status/1897051697236861338","365792260","terrifiesme"
"1897036933827846451","Tue Mar 04 22:29:02 +0000 2025","1","@NyaiiBubu Banjir bisa mengampuni cuaca yang berdosa.","1897051686889513236","","NyaiiBubu","in","Indonesia","0","1","0","https://x.com/cimbulpamungkas/status/1897051686889513236","545697681","cimbulpamungkas"
"1897051682628067780","Tue Mar 04 22:29:01 +0000 2025","0","stay safe buat yang tempatnya kena banjir semoga airnya cepet surut yaa (selain 58% voters only)","1897051682628067780","","","in","영케이","0","0","0","https://x.com/baymaaks/status/1897051682628067780","1254913683416690688","baymaaks"
"1897037406261666272","Tue Mar 04 22:28:55 +0000 2025","0","@fsstival Banjir mah ga masalah ya","1897051659429462124","","fsstival","in","earth","0","0","0","https://x.com/abcdefvckman/status/1897051659429462124","1606563651183595521","abcdefvckman"
"1897021694419845603","Tue Mar 04 22:28:54 +0000 2025","0","@MasBRO_back Semoga banjir di Bekasi segera surut... aamiin","1897051652320059635","","MasBRO_back","in","","0","0","0","https://x.com/Risdy69653275/status/1897051652320059635","1268237978654015488","Risdy69653275"
"1896760326416470465","Tue Mar 04 22:28:38 +0000 2025","9","@Outstandjing Gw tinggal di bekasi alhamdulillah ga kena imbas banjir kemaren .. menurut gw Mall makin banyak tapi sungai/ kali makin sempit segitu2 aja boro2 di beraihin dilihat juga ga ?? Trus walikotanya ngapain aja 2 priode loh .. sibuk klarifikasi ga ada solusi cuma PASRAH","1897051585462849672","","Outstandjing","in","Kota Malang, Jawa Timur","0","0","1","https://x.com/putrivey3/status/1897051585462849672","1490273680446099456","putrivey3"
"1896907713772503233","Tue Mar 04 22:28:36 +0000 2025","0","@fwbthe8 ya Allah nishhhh baru liatttt. semoga udh ga banjir banjir lagi ya seterusnya... ","1897051577460171022","","fwbthe8","in","","0","1","0","https://x.com/w0nsoon/status/1897051577460171022","854991265","w0nsoon"
"1897033722312139025","Tue Mar 04 22:28:35 +0000 2025","2","@alisyarief Klo saya jd presiden banjir akan mudah di atasi kata sicangkem bosok jokowi","1897051574821904419","","alisyarief","in","","0","2","0","https://x.com/scsuroso/status/1897051574821904419","1623010292","scsuroso"
"1897050613344780667","Tue Mar 04 22:24:46 +0000 2025","0","guyss yang kena banjirr stay safee yaa ngeri bgt liat berita bekasi nyampe 3 meter banjir nyaa ","1897050613344780667","","","in","harshword","0","0","0","https://x.com/waawisheu/status/1897050613344780667","1882233709899964416","waawisheu"
"1896998113593975265","Tue Mar 04 22:24:46 +0000 2025","0","@suneokurus Yg bikin takut klo banjir","1897050612468212089","","suneokurus","in","⠀⠀⢀⠤⠤⣀ ⠀⡠ ⠉⠉ ⡀      step into the world
⠀⠀⡅⠀⠀ ⠤⠉⢱⠤ ⠀ ⡅⠀     spreading joyful
⠀⠀⠸⡀⠀⡠⠃⠈⠒⠤⠐ ⠀ ₊˚꒦꒷︶°꒷︶❦︶꒦˚︶꒷꒦˚₊","0","0","0","https://x.com/gulali/status/1897050612468212089","1589634772963188736","gulali"
"1896914970404905153","Tue Mar 04 22:24:42 +0000 2025","0","@pwettynxde Banjir","1897050596584382688","","pwettynxde","in","","0","0","0","https://x.com/andripra69/status/1897050596584382688","1828356652342616065","andripra69"
"1897050547414557009","Tue Mar 04 22:24:30 +0000 2025","0","condet masih banjir gasi? YaAllah knp di switch kesitunya pas lg begini ya","1897050547414557009","","","in","Caratland","0","0","0","https://x.com/sheokmine/status/1897050547414557009","428953181","sheokmine"
"1897050518507381026","Tue Mar 04 22:24:23 +0000 2025","0","banjir tetep buka. tutup pas kiamat aja. sesuai moto","1897050518507381026","","","in","East Java, Indonesia","0","0","0","https://x.com/lrstdw_/status/1897050518507381026","127849923","lrstdw_"
"1896985854536769738","Tue Mar 04 22:24:19 +0000 2025","96","@bacottetangga__ Biar terjadi pemerataan banjir sih ini jatohnya","1897050502044737917","","bacottetangga__","in","Indonesia","0","1","1","https://x.com/negativisme/status/1897050502044737917","43486890","negativisme"
"1896864055308308914","Tue Mar 04 22:24:14 +0000 2025","0","@incess_juli99 @johatshu selain 2020 apa pernah banjir separah ini kak?","1897050477940154667","","incess_juli99","in","","0","2","0","https://x.com/mantapanjir/status/1897050477940154667","1019262618224095232","mantapanjir"
"1896823639959601273","Tue Mar 04 22:24:12 +0000 2025","17","@syahrulfire @ridwanhr Brio satya bank. Gt2 handal. Pernah nerjang banjir tingginya sampe kap mesin. Dan lumyan jauh jarak nya. Waktu itu mobill baru sebulan beli. Alhamduluallaah aman. Cuma aer masuk ke dalam kabin.langaung chek ke beres honda aman gak ada apa apa. Bahkan sampe pemkaian 7 tahun","1897050469626949933","","syahrulfire","in","","0","0","0","https://x.com/Umamtheman12/status/1897050469626949933","1672964599652712454","Umamtheman12"
"1897050429642735622","Tue Mar 04 22:24:02 +0000 2025","2","Majlis Bandar Raya Brisbane memberi amaran kira-kira 20 000 rumah di Brisbane sahaja berisiko mengalami impak ribut dan banjir. #AWANInews #AWANIpagi https://t.co/QP5Yzv6aDj","1897050429642735622","","","in","Malaysia","0","0","1","https://x.com/501Awani/status/1897050429642735622","497665754","501Awani"
"1897050354724090057","Tue Mar 04 22:23:44 +0000 2025","0","yang kena banjir boro-boro mikirin isu politik pak gimana caranya mikirin isu tersebut kalau makan tidur dan berak aja susah.","1897050354724090057","","","in","Bekasi Timur, Indonesia","0","1","0","https://x.com/dwiarfw/status/1897050354724090057","480872528","dwiarfw"
"1897050350651367789","Tue Mar 04 22:23:43 +0000 2025","0","Tanpa efisiensi pun dana tetap akan terkolek di pusat. Udah berapa kali aja banjir besar di daerah luar jawa gak ada mitigasi. Bekasi is not that special.","1897050350651367789","","","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/rhobinfoe/status/1897050350651367789","300796032","rhobinfoe"
"1897050308196618611","Tue Mar 04 22:23:33 +0000 2025","0","Berhenti pembangunan?? Tolong diingat bagi pemerintah pembangunan itu segala galanya. Yg ga ada artinya itu nyawa kalian rakyat jelata. Mau banjir seleher gaban juga mereka ga peduli","1897050308196618611","","","in","Malawi","0","0","0","https://x.com/rzlhmdfz/status/1897050308196618611","247651184","rzlhmdfz"
"1897050296343511304","Tue Mar 04 22:23:30 +0000 2025","0","Udah gapunya energi lg buat ngimbangin isu politik yg ada skrg karena permasalahan disekitar aja rasanya udh banyak (banjir ekonomi lesu) .. gapernah se capek ini hidup ","1897050296343511304","","","in","","0","0","0","https://x.com/sprinkleby_/status/1897050296343511304","1226023027541856257","sprinkleby_"
"1897050254606000572","Tue Mar 04 22:23:20 +0000 2025","21","Allah memberikan ujian dan cobaan sebagai wujud kasih sayang-Nya kepada hamba-Nya. SEMOGA SAUDARA SAUDARAKU YANG TERKENA BANJIR SENANTIASA DI BERI KEKUATAN DAN KETABAHAN.. #prayforjabodetabek #banjirjabodetabek #prayforbekasi #prayforbogor #prayforjakarta #bonekbekasi https://t.co/nfgbMk6hKL","1897050254606000572","https://pbs.twimg.com/media/GlOtJrhaEAADnKj.jpg","","in","Bekasi, Jawa Barat","0","1","5","https://x.com/bonek_bekasi12/status/1897050254606000572","1655853812786294784","bonek_bekasi12"
"1897050242236998135","Tue Mar 04 22:23:17 +0000 2025","0","wkwkwk disaat semua kepala daerah lagi diejek abis2an karena cuman rapat2 dan ngeliatin banjir dari jauh dianggap gak ngasih solusi konkrit GUBERNUR GUA MASIH aja NGEVLOOGGG ","1897050242236998135","","","in","Cimahi Utara, Indonesia","0","1","0","https://x.com/kabarberbisik/status/1897050242236998135","469240183","kabarberbisik"
"1897050229175935009","Tue Mar 04 22:23:14 +0000 2025","0","waktu masi ikut ormawa ngerasa gagal banget jadi senior tiba2 staff2 gue pada bilang kalo im doin great i become a guardian for all of them jujur disitu nangis banjir bgttt. kedua waktu abis diputusin dg alesan gue sibuk kerja dsb dikuatin sama bos gue dia bangga-","1897050229175935009","","","in","pangkuan sunjae","0","1","0","https://x.com/mightyngale/status/1897050229175935009","1150353144741679105","mightyngale"
"1896988451670815218","Tue Mar 04 22:23:11 +0000 2025","0","@apriwulandr @apriwulandr Baik Kakak apabila dilokasi tidak terdampak banjir namun untuk jaringan gardu distribusi yg menyuplai energi listrik di wilayah tsb dikhawatirkan terdampak banjir sehingga dilakukan pengamanan akibat banjir. Agar semua makin mudah ayo download aplikasi New PLN","1897050217289277548","","apriwulandr","in","Indonesia","0","0","0","https://x.com/pln_123/status/1897050217289277548","558516132","pln_123"
"1897050206644166995","Tue Mar 04 22:23:09 +0000 2025","0","Ini serius pemerintah ga ada ngomong apa2 soal penanganan banjir??","1897050206644166995","","","in","24 | nsfw acc | pfp esu_kota_","0","0","0","https://x.com/txtdaritadee/status/1897050206644166995","1476061134776008705","txtdaritadee"
"1897050200516255766","Tue Mar 04 22:23:07 +0000 2025","14","Di video pemilik aslinya peneliti punya hipotesis ada banjir sangat besar. Buktinya apa ada batuan sedimen yang sangat luas yg pasti dibentuk oleh banjir atau lumpur. Namanya sains maka semua boleh perpendapat(berhipotesis asal ada materi pendukung.","1897050200516255766","","","in","","0","1","3","https://x.com/Polythinkx/status/1897050200516255766","1821033417238310912","Polythinkx"
"1897050137232597077","Tue Mar 04 22:22:52 +0000 2025","0","gak usah nunggu tahun brp itu yg banjir bandang bikin tenggelem ini juga udah masuk prolog","1897050137232597077","","","in","","0","0","0","https://x.com/merchiu/status/1897050137232597077","758409330","merchiu"
"1897050112133882140","Tue Mar 04 22:22:46 +0000 2025","1","Ribuan Ton Sampah Muncul Setelah Banjir Melanda Sejumlah Wilayah di Jakarta https://t.co/QHppjaKlru #ribuan #ton #sampah #muncul #setelah #banjir #melanda #sejumlah #wilayah #di #jakarta","1897050112133882140","","","in","Banten, Indoensia","0","0","0","https://x.com/lakumedia_id/status/1897050112133882140","1585100750031835136","lakumedia_id"
"1897050099173482910","Tue Mar 04 22:22:43 +0000 2025","8","Menko @AgusYudhoyono AHY kerahkan alat Kemen PU untuk kurangi dampak banjir - ANTARA News https://t.co/6nFvP7oIeq","1897050099173482910","","","in","Jakarta, Indonesia","0","0","1","https://x.com/YanHarahap/status/1897050099173482910","61465123","YanHarahap"
"1897050097382465865","Tue Mar 04 22:22:43 +0000 2025","1","Perasaan gue aja apa emang pempus weirdly diem aja soal musibah banjir Bekasi?","1897050097382465865","","","in","Thornhill, +62","0","0","0","https://x.com/inshallah_vib3z/status/1897050097382465865","250074369","inshallah_vib3z"
"1896940231150260569","Tue Mar 04 22:22:36 +0000 2025","0","@kotabekasikeren Apakah bekasi punya Grand design pengendalian banjir?","1897050068307550582","","kotabekasikeren","in","","0","0","0","https://x.com/solocity5678/status/1897050068307550582","366508082","solocity5678"
"1897049443788026363","Tue Mar 04 22:22:33 +0000 2025","0","@tanyakanrl Percuma ojol juga bakal bingung nyari akses jalan yg ga banjir. Ujung ujung nya muter muter doang","1897050054759973035","","tanyakanrl","in","Indonesia","0","0","0","https://x.com/cenooon/status/1897050054759973035","1716264170","cenooon"
"1897050038054097387","Tue Mar 04 22:22:29 +0000 2025","0","banjir itu salah pemerintah","1897050038054097387","","","in","'99","0","0","0","https://x.com/dyzlovy/status/1897050038054097387","1290652190785314819","dyzlovy"
"1897050032668651888","Tue Mar 04 22:22:27 +0000 2025","1","Video Wamen PU soal Banjir Jabodetabek: Tak Ada Tanggul Jebol https://t.co/3XEX5diVzI","1897050032668651888","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1897050032668651888","598959076","20detik"
"1897050010518446479","Tue Mar 04 22:22:22 +0000 2025","0","yang kena banjir staysafe","1897050010518446479","","","in","anywhere","0","0","0","https://x.com/stupideurgurl/status/1897050010518446479","1374375734848876554","stupideurgurl"
"1897049984748675187","Tue Mar 04 22:22:16 +0000 2025","9","Banjir kok dianggep bencana. Bencananya itu ya sempadan sungai dipake bangunan jadi tempat pembuangan sampah daerah tangkapan dan resapan air ujan rusak itu bencananya. Air meluap mah emang cara alam menormalkan diri","1897049984748675187","","","in","Yogyakarta, Indonesia","0","0","5","https://x.com/fatyakresnawan/status/1897049984748675187","65342308","fatyakresnawan"
"1896496871952269387","Tue Mar 04 22:22:15 +0000 2025","0","@xxarzss Rumah si enggak paling akses nya aja yang banjir","1897049980587925929","","xxarzss","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/RealMan0312/status/1897049980587925929","744975112420491265","RealMan0312"
"1896823639959601273","Tue Mar 04 22:22:11 +0000 2025","3","@tanto88826311 @nayotherside__ @ridwanhr Terus yg beli mobil bekas gak kasian dapet bekas banjir?","1897049963437420717","","tanto88826311","in","Indonesia","0","0","0","https://x.com/hiprad/status/1897049963437420717","2829431455","hiprad"
"1897039213834723518","Tue Mar 04 22:21:52 +0000 2025","93","@txtdrjkt Banjir banyak uler https://t.co/QMlsWeWAHT","1897049885977010640","https://pbs.twimg.com/ext_tw_video_thumb/1897049778808348672/pu/img/eHg8r_k8obBswLuP.jpg","txtdrjkt","in","Jakarta Timur, DKI Jakarta","3","1","6","https://x.com/almachzumi/status/1897049885977010640","60612319","almachzumi"
"1896888578661396676","Tue Mar 04 22:21:45 +0000 2025","2","@Bbpyu @roastedpstachio @txtdrbekasi ya dijebol banjir yg sebelumnya dijebol warga kyk di video itu","1897049853504659915","","Bbpyu","in","Indonesia","0","1","0","https://x.com/zfrakmal/status/1897049853504659915","1603751695829590016","zfrakmal"
"1896970081936269822","Tue Mar 04 22:19:39 +0000 2025","0","@akunb0k3p_ Iy anjir banjir bgt bro","1897049325102039152","","akunb0k3p_","in","","0","1","0","https://x.com/sodapf/status/1897049325102039152","1457862242079166471","sodapf"
"1896708453415973330","Tue Mar 04 22:19:35 +0000 2025","0","@howwliveyy @convomf lamongan daerah mana ya? bulan januari pas ke lamongan di deket stasiun jombang juga banjir se pinggang yg arah ke grobokan","1897049307985096765","","ayaayyie","in","Bunul rejo","0","1","0","https://x.com/haicahyo/status/1897049307985096765","1453444856190173187","haicahyo"
"1897049172098080944","Tue Mar 04 22:19:30 +0000 2025","0","@txtdrjkt Apakah ini siklus banjir 5 tahunan?","1897049288880087297","","txtdrjkt","in","Indonesia","0","0","0","https://x.com/Imade_kun/status/1897049288880087297","1248255233433546754","Imade_kun"
"1896846273585844422","Tue Mar 04 22:19:26 +0000 2025","0","@itswindul Waduh kenapaa bisa banjir yaaa","1897049271582777441","","itswindul","in","United Kingdom","0","0","0","https://x.com/poskamlingX/status/1897049271582777441","3194783670","poskamlingX"
"1897049262804083172","Tue Mar 04 22:19:24 +0000 2025","0","orang lagi pada kena musibah masih lo salahin tolol bgt mending fokus bantu kalo gabisa bantu lu salahin tuh pemerintah yang harusnya udah tau kira2 mana mana yg bakal terdampak banjir besar tapi mereka ngga ada tindakan preventif bikin apa kek.","1897049262804083172","","","in","I&B100","0","0","0","https://x.com/baekupedia/status/1897049262804083172","1252079919036633088","baekupedia"
"1897049148555514259","Tue Mar 04 22:18:57 +0000 2025","0","banyak orang kena phk banjir yang bikin rugi banyak orang harga bahan naik daya beli menurun. Ya semua salah pemerintah.","1897049148555514259","","","in","","0","0","0","https://x.com/cheredeachea/status/1897049148555514259","1590279796663406593","cheredeachea"
"1897049132696793135","Tue Mar 04 22:18:53 +0000 2025","0","jujur banjir tahun ini di tempatku ga separah 5 tahun lalu cuma kalo buat di Bekasi keknya ini yang paling parah","1897049132696793135","","","in","anywhere","0","1","0","https://x.com/rubyomie/status/1897049132696793135","1246337760190816256","rubyomie"
"1897022829398515978","Tue Mar 04 22:18:48 +0000 2025","0","@Ohmyhansel banjir","1897049114074091750","","Ohmyhansel","in","woods ","0","1","0","https://x.com/ourminsi/status/1897049114074091750","1493868904623804417","ourminsi"
"1897049101990289534","Tue Mar 04 22:18:46 +0000 2025","0","Banjir Promo bonus hanya di LIGAUTAMA!! Hot Bonus Liga Utama : - New Member Bonus 15% - Bonus Deposit 10% WA Admin : https://t.co/n5Gpb8HdQf Link : https://t.co/cUICAV5bPU Customer Service Online 24jam NON STOP Dan FAST RESPON https://t.co/23AYpCXoH6","1897049101990289534","https://pbs.twimg.com/media/GlOsDRSa4AAiW8v.jpg","","in","","0","0","0","https://x.com/ligautamaku/status/1897049101990289534","1742859010628562944","ligautamaku"
"1897049096906793468","Tue Mar 04 22:18:44 +0000 2025","0","Di tengah banjir dan ancaman cuaca ekstrem beberapa hari ke depan tolong banget jgn bikin gara-gara yaaakkk!!!! Gw injek batang leher lo!!! ","1897049096906793468","","","in","Di sebelah kanan neraka","0","0","0","https://x.com/_koalainsomnia/status/1897049096906793468","43065151","_koalainsomnia"
